Month,Day,Temperature,Cloud Type,Relative Humidity,Aerosol Optical Depth,Clearsky DHI,Clearsky DNI,Clearsky GHI,DHI,DNI,GHI,Station,Operational Capacity(MW),Actual Generation(Mu),Latitude,Longitude
12,24,21.125,0,81.80916666666667,0.3820166666666666,156.1818181818182,542.8181818181819,481.45454545454544,156.1818181818182,542.8181818181819,481.45454545454544,FORTUM SOLAR,250.0,1.7,14.23,77.46
12,25,20.433333333333334,0,82.61125,0.3095333333333333,144.63636363636363,583.1818181818181,495.27272727272725,144.63636363636363,583.1818181818181,495.27272727272725,FORTUM SOLAR,250.0,1.77,14.23,77.46
12,26,19.3875,0,80.145,0.3751458333333333,153.27272727272728,584.2727272727273,504.0,153.27272727272728,584.2727272727273,504.0,FORTUM SOLAR,250.0,1.76,14.23,77.46
12,27,19.28333333333333,1,80.52499999999999,0.3928583333333333,147.27272727272728,603.3636363636364,512.1818181818181,147.27272727272728,603.3636363636364,512.1818181818181,FORTUM SOLAR,250.0,1.74,14.23,77.46
12,28,19.27083333333333,1,77.21833333333333,0.3788541666666666,162.1818181818182,575.4545454545455,504.1818181818182,162.1818181818182,575.4545454545455,504.1818181818182,FORTUM SOLAR,250.0,1.76,14.23,77.46
12,29,20.758333333333333,1,76.92791666666666,0.3573541666666666,136.63636363636363,586.9090909090909,493.6363636363636,136.9090909090909,575.9090909090909,489.8181818181818,FORTUM SOLAR,250.0,1.75,14.23,77.46
12,30,21.8375,1,83.01041666666667,0.3530999999999999,146.72727272727272,551.2727272727273,487.45454545454544,178.1818181818182,483.1818181818182,468.7272727272728,FORTUM SOLAR,250.0,1.73,14.23,77.46
