;0;1;2;3;4
0;69.36790968064159;71.60244868607651;105.03289032651656;37.70696956167503;96.78411975457536
1;49.40162226353284;71.76972931037923;101.71521475205849;33.112069242848534;90.2650144248017
2;31.105874439399805;73.08763547467716;101.52228209989835;29.501073275674738;87.11687229221464
3;23.052157433267247;83.69595175032451;106.81334160451681;31.484770484052437;92.03555336778031
4;8.643816277488995;82.54369260979497;105.70524822165852;26.8403546659221;86.86218743327088
5;23.166448894070882;83.44284428462332;103.83285676406202;23.775222660402314;83.34207851311953
6;34.459259432950816;86.59732701159702;103.68612382421595;23.164844105625647;83.43002085736539
7;42.31485404540371;91.26082668874747;107.6156792277149;22.0009934440977;84.01232461381373
8;57.46031819988938;86.5027083397045;105.25473081250192;19.13953763904964;81.0838242298226
9;61.72765745231273;90.14453132812011;106.15748795141154;17.89786912846265;80.24112926243143
10;65.35441362550453;91.87916034320652;108.42397455002921;18.168934698953894;81.9650972741351
11;63.881788737726666;96.02880184561052;110.93787370003633;19.54582325885893;84.5000826707835
12;66.36805589617857;93.5642132761997;108.28864924646642;18.684227430912927;82.37051473843383
13;64.60844058568759;92.61883262671478;108.80990741940664;18.014784287323966;81.86417226223396
14;58.78880152638114;93.05847714128508;107.35371448957515;19.59258994892475;82.39965602796204
15;54.502252734092316;89.43682557235444;104.53066037291809;19.9319934631504;81.24767165735632
16;46.481790850697585;87.1244706624236;103.98587585462833;20.31845289364453;81.02756161885833
17;35.696121475509656;85.36602226784598;103.96292012161494;22.088976591006098;82.47087026309889
18;22.736737527957366;83.87580660432873;104.61045751937164;24.042453503362673;84.03664503752339
19;9.10617874248865;81.99993256989694;105.44962247924006;26.453588839966137;86.25519463157548
20;19.46130624947683;80.07653003320378;107.27855316590274;29.20479959184495;89.58149650761598
21;35.15277233308349;77.09711674563826;104.97318401406793;31.6752192774419;90.40815003755833
22;50.76603105518436;73.11054425099336;104.60726039515878;34.05841269493143;93.2497995992955
23;68.87043368911966;71.11578783363103;103.34659618116457;37.42284963856197;95.70480183562839
